Foursquare Name,Foursquare Popularity,Foursquare Price,Matched Name,Yelp Name,Yelp Price,Search,Category,Rounded Latitude,Rounded Longitude,Rating,Free Bikes
Freja,0.9884432031588578,Affordable,,,,13336,Scandinavian Restaurant,60.159,24.736,0.0,0.0
HSL E3124 Matinniitty,0.2417457183672814,Not Listed,,,,19043,Bus Stop,60.159,24.746,0.0,0.0
E2337 Haukilahdenranta,0.1676538097301809,Not Listed,,,,19043,Bus Stop,60.159,24.764,0.0,0.0
HSL E2354 Haukitie,0.5334264297523315,Not Listed,,,,19043,Bus Stop,60.159,24.774,0.0,0.0
,,,,,,,,60.159,24.782,2.5561569451742865,8.0
HSL E2345 Mellstenintie,0.6224298165358502,Not Listed,,,,19043,Bus Stop,60.159,24.783,0.0,0.0
,,,,Kahvila Kasinonranta,Most Affordable,localservices,Local Services,60.159,24.869,6.4,0.0
Kirkkokahvila,0.947586641665589,Most Affordable,,,,13034,Café,60.159,24.869,0.0,0.0
,,,,Ravintola Bistro Piratti,Not Listed,pubs,Pubs,60.159,24.876,5.0,0.0
,,,,Teng's Mansion,Not Listed,chinese,Chinese,60.159,24.876,4.0,0.0
,,,,Zakura Sushi,Not Listed,japanese,Japanese,60.159,24.877,4.0,0.0
Hsl 1027 Gyldénintie,0.9946738005948532,Not Listed,,,,19043,Bus Stop,60.159,24.877,0.0,0.0
Helsingin kaupunki Lauttasaaren kirjasto,0.989452670373723,Not Listed,,,,12080,Library,60.159,24.883,7.7,0.0
,,,,,,,,60.159,24.91,2.5561569451742865,5.0
,,,,Jätkäsaaren Sushi,Affordable,sushi,Sushi Bars,60.159,24.912,8.0,0.0
Roll Sushi,0.9262737618000776,Affordable,,,,13276,Sushi Restaurant,60.159,24.912,0.0,0.0
,,,,Skøgul,Not Listed,scandinavian,Scandinavian,60.159,24.916,7.0,26.0
Be My Guest,0.9404500193973878,Affordable,,,,13379,Vietnamese Restaurant,60.159,24.916,8.5,26.0
Kitchen & Table Helsinki,0.980610694426484,Expensive,,,,13003,Bar,60.159,24.922,5.9,0.0
Party Blaster,0.0,Not Listed,,,,10000,Arts And Entertainment,60.159,24.931,0.0,0.0
Bob's Laundry Bar,0.9863894995473944,Expensive,,,,13009,Cocktail Bar,60.159,24.933,0.0,0.0
,,,,Kanniston Leipomo,Most Affordable,bakeries,Bakeries,60.159,24.936,8.2,0.0
,,,,Levain,Not Listed,bakeries,Bakeries,60.159,24.936,8.6,0.0
Kanniston Leipomo myymälä,0.9845144187249448,Most Affordable,Kanniston Leipomo,,,13002,Bakery,60.159,24.937,8.4,0.0
Via Tribunali,0.9714858399068924,Most Affordable,,,,13064,Pizzeria,60.159,24.938,0.0,0.0
,,,,Alfons Pizza,Affordable,pizza,Pizza,60.159,24.942,8.2,0.0
,,,,Taquería El Rey,Affordable,mexican,Mexican,60.159,24.943,8.2,0.0
,,,,Tostada Helsinki,Affordable,grocery,Grocery,60.159,24.943,10.0,0.0
,,,,Healthinki,Not Listed,coffee,Coffee & Tea,60.159,24.945,10.0,0.0
Boneless Ullanlinna,0.9737973619552568,Most Affordable,,,,13055,Fried Chicken Joint,60.159,24.945,8.2,0.0
Trasvetere Pizzabar,0.5787291478080951,Most Affordable,,,,13064,Pizzeria,60.159,24.945,0.0,0.0
,,,,Kom-ravintola,Affordable,modern_european,Modern European,60.159,24.946,8.0,0.0
Ravintola Paulette,0.9815886460623304,Affordable,Ravintola Paulette,Ravintola Paulette,Not Listed,13148,French Restaurant,60.159,24.946,9.55,0.0
Pontus,0.9778708133971292,Not Listed,,,,13027,Bistro,60.159,24.946,8.2,0.0
Sea Horse,0.980707681365576,Affordable,Sea Horse,Sea Horse,Expensive,13336,Scandinavian Restaurant,60.159,24.947,8.1,0.0
HSL 1203 Vuorimiehenpuistikko,0.3067616061037114,Not Listed,,,,19042,Bus Station,60.159,24.947,0.0,0.0
Ravintola Saslik,0.9796569895254106,Not Listed,Ravintola Base,,,13139,Eastern European Restaurant,60.159,24.949,7.0,0.0
,,,,Saslik,Most Expensive,russian,Russian,60.159,24.949,8.6,0.0
,,,,Ravintola Saaristo,Expensive,scandinavian,Scandinavian,60.159,24.966,9.0,0.0
HSL E4417 Finnoonsolmu,0.9871109613007816,Not Listed,,,,19043,Bus Stop,60.16,24.707,0.0,0.0
,,,,Kotipizza,Not Listed,pizza,Pizza,60.16,24.712,4.0,0.0
Bauhaus,0.9978973050191812,Not Listed,,,,11076,Home Improvement Service,60.16,24.712,6.4,0.0
HSL E3139 Tiistinniitty,0.9572719539012214,Not Listed,,,,19043,Bus Stop,60.16,24.725,0.0,0.0
Tynnyripolku,0.5129452175727517,Not Listed,,,,16019,Hiking Trail,60.16,24.734,0.0,0.0
,,,,Viikinkiravintola Harald,Not Listed,scandinavian,Scandinavian,60.16,24.738,7.6,0.0
Orient Express,0.9975120784578096,Affordable,,,,13356,Turkish Restaurant,60.16,24.738,6.7,0.0
O'Learys Iso Omena,0.9981220205133144,Affordable,,,,13068,American Restaurant,60.16,24.738,6.0,0.0
McGary's Wing Bar,0.6737007866766943,Not Listed,,,,13065,Restaurant,60.16,24.738,0.0,0.0
B4u Pub,0.7992488082053257,Most Affordable,,,,13018,Pub,60.16,24.738,0.0,0.0
"HSL E3151 Matinkylä , Laituri 6",0.221986805990273,Not Listed,,,,19043,Bus Stop,60.16,24.738,0.0,0.0
"HSL E3153 Matinkylä , Laituri 8",0.9494069116065552,Not Listed,,,,19043,Bus Stop,60.16,24.738,0.0,0.0
Subway,0.8510457296030561,Most Affordable,Subway,,,13039,Deli,60.16,24.739,7.1,0.0
McGary’s,0.6814176337458467,Most Affordable,,,,13388,Wings Joint,60.16,24.739,0.0,0.0
Leili Pub,0.9958909166787052,Most Affordable,,,,13018,Pub,60.16,24.739,0.0,0.0
"HSL E3147 Matinkylä , Laituri 2",0.076900852313767,Not Listed,,,,19043,Bus Stop,60.16,24.739,0.0,0.0
"HSL E3149 Matinkylä , Laituri 4",0.6630872698672573,Not Listed,,,,19043,Bus Stop,60.16,24.739,0.0,0.0
"HSL E3150 Matinkylä , Laituri 5",0.987672750036115,Not Listed,,,,19043,Bus Stop,60.16,24.739,0.0,0.0
Kung Food Panda,0.9478660053610696,Most Affordable,,,,13099,Chinese Restaurant,60.16,24.739,0.0,0.0
Luckiefun's,0.997720742845219,Affordable,,,,13276,Sushi Restaurant,60.16,24.739,0.0,0.0
Top-Sport Iso Omena,0.0,Not Listed,,,,13022,Sports Bar,60.16,24.739,0.0,0.0
Espoon kaupunginkirjasto Kirjasto Omena,0.9631306078554116,Not Listed,,,,12080,Library,60.16,24.739,6.9,0.0
"HSL E3148 Matinkylä , Laituri 3",0.7896823485979358,Not Listed,,,,19043,Bus Stop,60.16,24.739,0.0,0.0
"HSL E3146 Matinkylä , Laituri 1",0.4219354424487568,Not Listed,,,,19043,Bus Stop,60.16,24.74,0.0,2.0
HSL E3125 Matinniitty,0.9541098858766311,Not Listed,,,,19043,Bus Stop,60.16,24.748,0.0,0.0
,,,,Ravintola E. T. Charlie,Affordable,buffets,Buffets,60.16,24.762,6.6,0.0
HSL E2355 Haukitie,0.1291632558064878,Not Listed,,,,19043,Bus Stop,60.16,24.774,0.0,0.0
HSL E2344 Mellstenintie,0.660182019550248,Not Listed,,,,19043,Bus Stop,60.16,24.783,0.0,0.0
HSL E2324 Linnake,0.2237845299433395,Not Listed,,,,19043,Bus Stop,60.16,24.79,0.0,0.0
Larun Metsätie,0.0102967800336221,Not Listed,,,,16019,Hiking Trail,60.16,24.869,0.0,0.0
Casa Mare,0.9857429199534464,Affordable,Casa Mare,Casa Mare,Affordable,13302,Mediterranean Restaurant,60.16,24.877,6.25,8.0
Korat Cafe,0.2598765032975559,Affordable,,,,13352,Thai Restaurant,60.16,24.877,6.6,8.0
Kahvila Puhuri,0.9959912065175224,Not Listed,,,,13035,Coffee Shop,60.16,24.879,0.0,0.0
,,,,Pizzeria Luca,Not Listed,pizza,Pizza,60.16,24.88,10.0,0.0
Kahvila Gluteeniton Unelma,0.7775766196818829,Most Affordable,,,,13035,Coffee Shop,60.16,24.88,0.0,0.0
Hsl 1024,0.9369099961205224,Not Listed,,,,19043,Bus Stop,60.16,24.88,0.0,0.0
Hanko Sushi,0.1181947497736971,Affordable,Hanko Sushi,,,13276,Sushi Restaurant,60.16,24.881,6.3,0.0
,,,,Pizzarium,Not Listed,pizza,Pizza,60.16,24.881,2.0,0.0
Pizzeria Luca,0.9971631320315528,Most Affordable,Pizzeria Luca,,,13064,Pizzeria,60.16,24.881,7.7,0.0
Friends & Brgrs Lauttis,0.9677033492822966,Most Affordable,,,,13031,Burger Joint,60.16,24.881,0.0,0.0
,,,,,,,,60.16,24.882,2.5561569451742865,14.0
HSL 1041 Pajalahdentie,0.9678326652010864,Not Listed,,,,19043,Bus Stop,60.16,24.888,0.0,0.0
Siam Thai Modern Restaurant,0.9696673347989138,Affordable,,,,13352,Thai Restaurant,60.16,24.919,0.0,0.0
Kahvila Centrum Alejandra,0.1907005689900426,Most Affordable,,,,13034,Café,60.16,24.919,0.0,0.0
Huutokonttorin Kanttiini,0.9852579852579852,Affordable,Huutokonttori Kanttiini,Huutokonttori Kanttiini,Most Affordable,13009,Cocktail Bar,60.16,24.921,8.85,0.0
,,,,Clarion Hotel Helsinki,Expensive,hotels,Hotels,60.16,24.922,7.0,0.0
Living Room Bar & Terrace,0.9669921117289538,Expensive,,,,13016,Lounge,60.16,24.922,5.7,0.0
Restaurant Boat Wäiski,0.980692320498064,Not Listed,,,,13065,Restaurant,60.16,24.929,0.0,0.0
,,,,,,,,60.16,24.934,2.5561569451742865,4.0
HSL 1172 Merimiehenkatu,0.5673331824647614,Not Listed,,,,19043,Bus Stop,60.16,24.938,0.0,0.0
Georgian Kitchen,0.9738539376697272,Not Listed,Korean Kitchen,,,13098,Caucasian Restaurant,60.16,24.939,0.0,0.0
Restaurant Manna,0.9480069184016552,Affordable,,,,13289,Korean Restaurant,60.16,24.939,8.0,0.0
Kahvila-Suomi (Kamome),0.9727870813397128,Affordable,,,,13034,Café,60.16,24.939,7.6,0.0
,,,,Cafe Panik,Not Listed,coffee,Coffee & Tea,60.16,24.94,10.0,0.0
Momo House,0.9683903401008664,Most Affordable,Food House,,,13137,Dumpling Restaurant,60.16,24.94,0.0,0.0
Momo Punavuori,0.5833279451700505,Most Affordable,,,,13137,Dumpling Restaurant,60.16,24.94,0.0,0.0
,,,,SIS. Deli & Cafe,Affordable,"delicatessen, juicebars","Delicatessen, Juice Bars & Smoothies",60.16,24.941,8.4,0.0
,,,,Primula,Affordable,scandinavian,Scandinavian,60.16,24.942,6.6,0.0
Ravintola Primula,0.9822998836156732,Most Affordable,,,,13064,Pizzeria,60.16,24.942,7.6,0.0
Old Skipper's,0.973183111341006,Expensive,,,,10032,Night Club,60.16,24.942,6.9,0.0
,,,,Lungi,Affordable,gastropubs,Gastropubs,60.16,24.946,7.4,0.0
Ravintola Maxill,0.9716636492952282,Affordable,Ravintola Maxill,Ravintola Maxill,Expensive,13148,French Restaurant,60.16,24.946,8.35,0.0
Café Succès,0.990996379154274,Most Affordable,,,,13034,Café,60.16,24.946,8.5,0.0
Poke Amigos,0.9552809388335703,Not Listed,,,,13193,Poke Restaurant,60.16,24.946,0.0,0.0
Oy Despilio Ltd,0.0,Not Listed,,,,13065,Restaurant,60.16,24.947,0.0,0.0
Burger King,0.9901767226850292,Most Affordable,Burger King,,,13145,Fast Food Restaurant,60.161,24.706,6.2,0.0
,,,,,,,,60.161,24.725,2.5561569451742865,5.0
Uski Consulting Oy,0.0,Not Listed,,,,15007,Dentist,60.161,24.727,0.0,0.0
,,,,Salaattiasema,Not Listed,salad,Salad,60.161,24.737,6.0,0.0
Boneless,0.8614147445466365,Most Affordable,,,,13055,Fried Chicken Joint,60.161,24.737,0.0,0.0
Ravintola Aangan,0.9786359769506108,Not Listed,Ravintola Han,,,13194,Himalayan Restaurant,60.161,24.738,7.4,0.0
,,,,The Lucky Bastard,Not Listed,burgers,Burgers,60.161,24.738,5.0,0.0
Champagne Bar,0.1752299321038185,Affordable,,,,13025,Wine Bar,60.161,24.738,0.0,0.0
Pretty Boy Wingery,0.9905458981396768,Not Listed,,,,13065,Restaurant,60.161,24.738,0.0,0.0
Deliberi,0.9995345179050096,Not Listed,,,,13065,Restaurant,60.161,24.738,0.0,0.0
Eat,0.6402625961060016,Most Affordable,,,,13332,Salad Restaurant,60.161,24.739,0.0,0.0
Makaronitehdas Iso Omena,0.0,Not Listed,,,,13065,Restaurant,60.161,24.739,0.0,0.0
Hammaslääkäri Merikallio Minna,0.5127205020786183,Not Listed,Hammaslääkäri Merikallio Minna,,,15007,Dentist,60.161,24.74,0.0,0.0
Sushibar + Wine,0.7344665414680343,Affordable,Sushibar + Wine,,,13276,Sushi Restaurant,60.161,24.74,0.0,0.0
HSL E3101 Matinkylä,0.955393974414536,Not Listed,,,,19043,Bus Stop,60.161,24.74,0.0,0.0
HSL E3159 Matinkylä,0.9836920755686104,Not Listed,,,,19043,Bus Stop,60.161,24.74,0.0,0.0
HSL E3158 Matinkylä,0.9977046917384954,Not Listed,,,,19043,Bus Stop,60.161,24.74,0.0,0.0
Ravintola Kosi,0.97736793951943,Not Listed,Ravintola Kuu,,,13218,North Indian Restaurant,60.161,24.741,0.0,0.0
,,,,Matinkylän koirapuisto,Not Listed,dog_parks,Dog Parks,60.161,24.742,6.0,0.0
HSL E3132 Iirislahti,0.9579942537037928,Not Listed,,,,19043,Bus Stop,60.161,24.755,0.0,0.0
HSL E3133 Iirislahti,0.9582189691979262,Not Listed,,,,19043,Bus Stop,60.161,24.755,0.0,0.0
,,,,,,,,60.161,24.756,2.5561569451742865,15.0
HSL E3135 Telamäentie,0.7917047880451357,Not Listed,,,,19043,Bus Stop,60.161,24.761,0.0,0.0
DD-Dental Oy,0.0,Not Listed,,,,15007,Dentist,60.161,24.778,0.0,0.0
Haukilahti Library (Haukilahden kirjasto),0.9886679186529912,Not Listed,,,,12080,Library,60.161,24.783,7.0,0.0
HSL E2323 Linnake,0.6186096531355837,Not Listed,,,,19043,Bus Stop,60.161,24.79,0.0,0.0
Salaattibaari Oliivi,0.5511201991465149,Most Affordable,,,,13332,Salad Restaurant,60.161,24.86,0.0,0.0
Deliria Classics Oy,0.0,Not Listed,,,,13065,Restaurant,60.161,24.862,0.0,0.0
Esanssi,0.7602967800336221,Not Listed,,,,13065,Restaurant,60.161,24.867,0.0,0.0
Myllykallion koira-aitaus,0.9432464761412128,Not Listed,,,,16033,Dog Park,60.161,24.867,0.0,0.0
HSL 1065 Lahnalahdentie,0.4802631578947368,Not Listed,,,,19043,Bus Stop,60.161,24.868,0.0,0.0
Roskis,0.1893831630673736,Most Affordable,,,,13049,Diner,60.161,24.868,0.0,0.0
HSL 1064 Lahnalahdentie,0.5075568990042674,Not Listed,,,,19043,Bus Stop,60.161,24.87,0.0,0.0
Chez Olli,0.3196042932885038,Expensive,,,,13338,Seafood Restaurant,60.161,24.873,0.0,0.0
Hsl 1025,0.5079771757403336,Not Listed,,,,19043,Bus Stop,60.161,24.88,0.0,0.0
,,,,Kotipizza,Affordable,pizza,Pizza,60.161,24.881,6.0,0.0
,,,,Picnic,Most Affordable,coffee,Coffee & Tea,60.161,24.881,5.0,0.0
,,,,Pizza Express,Most Affordable,"pizza, kebab","Pizza, Kebab",60.161,24.886,2.0,0.0
Kaunis Kampela,0.995110241820768,Affordable,Kaunis Kampela,Kaunis Kampela,Expensive,13006,Beer Bar,60.161,24.889,7.45,0.0
,,,,Oton Soppa,Most Affordable,comfortfood,Comfort Food,60.161,24.892,9.0,0.0
Pohjoiskaaren Rantatie,0.9608980990559938,Not Listed,,,,16019,Hiking Trail,60.161,24.893,0.0,0.0
,,,,,,,,60.161,24.903,2.5561569451742865,1.0
HTC Helsinki,0.9736276348118452,Not Listed,,,,13034,Café,60.161,24.904,0.0,0.0
HTC Helsinki,0.9538988749515064,Not Listed,,,,13034,Café,60.161,24.905,0.0,0.0
HTC Helsinki,0.3478274925643346,Not Listed,,,,13034,Café,60.161,24.907,0.0,0.0
Hammaslääkäriasema Ruohonjuuri,0.9302825552825552,Not Listed,Hammaslääkäriasema Ruohonjuuri,,,15007,Dentist,60.161,24.913,0.0,0.0
,,,,Hammaslääkäriasema Ruohonjuuri,Not Listed,dentists,Dentists,60.161,24.914,10.0,0.0
,,,,Poiju,Not Listed,indpak,Indian,60.161,24.915,6.0,0.0
Ruoholahden kanava,0.9954820250872882,Not Listed,,,,13065,Restaurant,60.161,24.917,8.0,0.0
Ravintola Kirjatalo,0.8245263804474331,Affordable,,,,13336,Scandinavian Restaurant,60.161,24.926,0.0,0.0
Ravintola Båt,0.9640986680460364,Not Listed,Ravintola Bistro,,,13065,Restaurant,60.161,24.927,0.0,0.0
Ravintola Merimakasiini,0.9822190611664297,Expensive,Ravintola Merimakasiini,Ravintola Merimakasiini,Most Expensive,13338,Seafood Restaurant,60.161,24.927,6.95,0.0
,,,,Hampton Bay,Not Listed,seafood,Seafood,60.161,24.929,8.0,0.0
,,,,Asia 1,Not Listed,chinese,Chinese,60.161,24.93,8.0,0.0
Salve,0.9903740462950992,Affordable,Salve,Salve,Affordable,13336,Scandinavian Restaurant,60.161,24.93,7.5,0.0
,,,,Shubha Kamana,Expensive,himalayan,Himalayan/Nepalese,60.161,24.93,6.8,0.0
Studio Tulijooga,0.0,Not Listed,,,,18028,Yoga Studio,60.161,24.936,0.0,0.0
Punavuoren Ahven,0.995756821414716,Affordable,Punavuoren Ahven,Punavuoren Ahven,Affordable,13006,Beer Bar,60.161,24.938,7.75,0.0
,,,,Sakura Sushi,Affordable,japanese,Japanese,60.161,24.938,10.0,0.0
Merimies Pub,0.9534462692357428,Most Affordable,,,,13010,Dive Bar,60.161,24.938,5.0,0.0
,,,,Len's Keishoku,Affordable,japanese,Japanese,60.161,24.941,8.6,0.0
,,,,Moola Rööperi,Not Listed,yoga,Yoga,60.161,24.941,10.0,0.0
Eppu’s Cheesesteaks,0.9781375274796328,Most Affordable,,,,13334,Sandwich Spot,60.161,24.941,0.0,0.0
,,,,Brooklyn Cafe,Most Affordable,bagels,Bagels,60.161,24.942,8.6,0.0
,,,,Pikku Georgia,Most Affordable,bakeries,Bakeries,60.161,24.942,9.4,0.0
Viiskulma,0.9846679813785076,Not Listed,,,,13006,Beer Bar,60.161,24.942,0.0,0.0
,,,,BrewDog,Affordable,pubs,Pubs,60.161,24.943,8.6,0.0
,,,,SIS. Deli & Café,Most Affordable,coffee,Coffee & Tea,60.161,24.946,8.6,0.0
A Lot,0.8528384844174318,Affordable,,,,13289,Korean Restaurant,60.161,24.946,0.0,0.0
Ravioli,0.8106249191775508,Most Affordable,,,,13049,Diner,60.161,24.95,0.0,0.0
Kaivopuiston Hammaslääkäriasema Oy,0.9504396741238846,Not Listed,,,,15007,Dentist,60.161,24.955,0.0,0.0
,,,,,,,,60.161,24.956,2.5561569451742865,3.0
Ravintola NJK,0.9458408767619296,Not Listed,Ravintola Kuu,,,13065,Restaurant,60.161,24.964,8.0,0.0
HSL E4919 Yli-Suomenoja,0.952119548642879,Not Listed,,,,19043,Bus Stop,60.162,24.705,0.0,0.0
McDonald's,0.997817049485562,Most Affordable,McDonald's,,,13145,Fast Food Restaurant,60.162,24.711,7.1,0.0
HSL E3211 Friisilä,0.6830548466316753,Not Listed,,,,19043,Bus Stop,60.162,24.722,0.0,0.0
HSL E3216 Piispantilankuja,0.9636763454840211,Not Listed,,,,19043,Bus Stop,60.162,24.723,0.0,0.0
Ravintola Alfa,0.9685237797146112,Not Listed,Ravintola Albela,,,13065,Restaurant,60.162,24.724,0.0,0.0
Momotoko,0.9797595544212772,Not Listed,Momo Toko,,,13272,Ramen Restaurant,60.162,24.737,7.0,0.0
Spaghetteria,0.945313879391984,Affordable,Spaghetteria,,,13236,Italian Restaurant,60.162,24.737,0.0,0.0
Samba Kitchen,0.0995971172212324,Affordable,,,,13276,Sushi Restaurant,60.162,24.737,0.0,0.0
Burger King,0.9561804786440022,Most Affordable,Burger King,,,13145,Fast Food Restaurant,60.162,24.738,5.7,1.0
,,,,Classic Pizza,Affordable,pizza,Pizza,60.162,24.738,8.0,1.0
,,,,Decanter,Not Listed,restaurants,Restaurants,60.162,24.738,6.0,1.0
Decanter Wine Bar & Shop,0.1142517776600696,Affordable,Decanter Wine Bar & Shop,Decanter Wine Bar & Shop,Expensive,13025,Wine Bar,60.162,24.738,7.1,1.0
Fafa's,0.7532302852281665,Most Affordable,Fafa's,,,13144,Falafel Restaurant,60.162,24.738,5.6,1.0
,,,,Goodwin,Not Listed,scandinavian,Scandinavian,60.162,24.738,2.0,1.0
Hanko Sushi,0.9526492351647649,Affordable,Hanko Sushi,Hanko Sushi,Affordable,13276,Sushi Restaurant,60.162,24.738,7.35,1.0
,,,,Hesburger,Not Listed,"burgers, hotdogs","Burgers, Fast Food",60.162,24.738,8.0,1.0
,,,,Kirjasto Omena,Not Listed,libraries,Libraries,60.162,24.738,7.8,1.0
Makaronitehdas,0.2398837899873196,Affordable,Makaronitehdas,,,13236,Italian Restaurant,60.162,24.738,6.6,1.0
,,,,Pizzarium,Not Listed,pizza,Pizza,60.162,24.738,2.0,1.0
Popomama,0.9532752283269932,Affordable,Popomama,Popomama,Not Listed,13106,Dim Sum Restaurant,60.162,24.738,8.9,1.0
Ravintola Factory,0.9930498707885907,Not Listed,Ravintola Savoy,,,13065,Restaurant,60.162,24.738,0.0,1.0
,,,,Ravintola SiipiWeikot IsoOmena,Affordable,restaurants,Restaurants,60.162,24.738,5.0,1.0
,,,,Retro,Not Listed,modern_european,Modern European,60.162,24.738,6.0,1.0
,,,,Sports Academy,Affordable,sportsbars,Sports Bars,60.162,24.738,6.0,1.0
Rosso,0.99279305308101,Affordable,,,,13236,Italian Restaurant,60.162,24.738,5.1,1.0
Rax Pizzabuffet,0.0289240943163031,Not Listed,,,,13030,Buffet,60.162,24.738,0.0,1.0
Hammas Mehiläinen Hammaslääkärit Espoo Iso Omena,0.9841736087703248,Not Listed,,,,15007,Dentist,60.162,24.738,0.0,1.0
Kirjaston Lastenosasto,0.3033659170799826,Not Listed,,,,12080,Library,60.162,24.738,0.0,1.0
Vox - Ison Omenan Kirjaston Nuortentila,0.2274762844898155,Not Listed,,,,12080,Library,60.162,24.738,0.0,1.0
Fuku,0.9758912377008396,Affordable,,,,13276,Sushi Restaurant,60.162,24.738,5.5,1.0
Picnic,0.3930113481324537,Most Affordable,Picnic,,,13334,Sandwich Spot,60.162,24.739,0.0,0.0
,,,,Wok Up,Most Affordable,asianfusion,Asian Fusion,60.162,24.739,10.0,0.0
Saresta Oy,0.0,Not Listed,,,,13065,Restaurant,60.162,24.739,0.0,0.0
,,,,Hammaslääkäri Merikallio Minna,Not Listed,generaldentistry,General Dentistry,60.162,24.74,10.0,0.0
Puosun Grilli,0.9716055922055826,Most Affordable,Puosun Grilli,Puosun Grilli,Not Listed,13145,Fast Food Restaurant,60.162,24.74,7.0,0.0
HSL E3126 Nelikko,0.9631627100688592,Not Listed,,,,19043,Bus Stop,60.162,24.741,0.0,0.0
,,,,,,,,60.162,24.747,2.5561569451742865,0.0
HSL E3134 Telamäentie,0.97163769441903,Not Listed,,,,19043,Bus Stop,60.162,24.76,0.0,0.0
HSL E2340 Telamäentie,0.8105327362321632,Not Listed,,,,19043,Bus Stop,60.162,24.762,0.0,0.0
,,,,Haikaranpesä,Expensive,venues,Venues & Event Spaces,60.162,24.765,7.2,0.0
Näköalaravintola Haikaranpesä,0.9572077494743264,Affordable,,,,13030,Buffet,60.162,24.765,7.9,0.0
HSL E2365 Hauenkallio,0.1235935217733262,Not Listed,,,,19043,Bus Stop,60.162,24.768,0.0,3.0
HSL E2366 Hauenkallio,0.0864673119211569,Not Listed,,,,19043,Bus Stop,60.162,24.771,0.0,0.0
Pilatesohjaus Kirsi Koskelin,0.0,Not Listed,,,,18027,Pilates Studio,60.162,24.776,0.0,0.0
HSL E2364 Haukilahden keskus,0.9586041957592976,Not Listed,,,,19043,Bus Stop,60.162,24.777,0.0,0.0
Hammashoitola Haukilahti,0.9685879841415068,Not Listed,,,,15007,Dentist,60.162,24.778,0.0,0.0
HSL E2347 Säynävätie,0.4674884833309256,Not Listed,,,,19043,Bus Stop,60.162,24.78,0.0,0.0
,,,,,,,,60.162,24.785,2.5561569451742865,13.0
Indian Restaurant Candle Light,0.1236898284136691,Affordable,,,,13199,Indian Restaurant,60.162,24.793,0.0,0.0
Ravintola Long River,0.9560002586318376,Most Affordable,Ravintola Long River,Ravintola Long River,Not Listed,13099,Chinese Restaurant,60.162,24.859,5.1,0.0
HSL 1036 Vaskiniementie,0.9477886977886978,Not Listed,,,,19043,Bus Stop,60.162,24.859,0.0,0.0
T&T Teurastamo,0.4692308935729988,Most Affordable,,,,13022,Sports Bar,60.162,24.862,0.0,0.0
HSL 1066 Katajaharju,0.9268960946592526,Not Listed,,,,19043,Bus Stop,60.162,24.866,0.0,0.0
,,,,,,,,60.162,24.893,2.5561569451742865,10.0
Ravintola Silta,0.0177405276089486,Not Listed,Ravintola Aito,,,13065,Restaurant,60.162,24.902,0.0,0.0
,,,,Theron Catering,Affordable,buffets,Buffets,60.162,24.902,10.0,0.0
Ravintola Hima & Sali Kaapelitehdas,0.9909478856847278,Affordable,Ravintola Hima & Sali Kaapelitehdas,Ravintola Hima & Sali Kaapelitehdas,Most Affordable,13336,Scandinavian Restaurant,60.162,24.903,7.1,0.0
,,,,Faro Channelside,Affordable,bistros,Bistros,60.162,24.913,6.4,0.0
Faro Channelside Bar & Restaurant,0.9799317858528382,Not Listed,,,,13065,Restaurant,60.162,24.913,6.1,0.0
Ravintola Konservatorio,0.0,Not Listed,,,,13065,Restaurant,60.162,24.914,0.0,0.0
,,,,One Pint Pub,Expensive,pubs,Pubs,60.162,24.92,7.8,0.0
Länsilinkin koira-aitaus,0.9663859433596276,Not Listed,,,,16033,Dog Park,60.162,24.922,0.0,1.0
,,,,Jätkäsaaren koirapuisto,Not Listed,dog_parks,Dog Parks,60.162,24.923,6.0,0.0
Bistro Gimis,0.9842557868873658,Not Listed,,,,13027,Bistro,60.162,24.924,0.0,0.0
,,,,Viola,Expensive,"scandinavian, restaurants","Scandinavian, Restaurants",60.162,24.925,8.0,0.0
HSL 1168 Hietalahti,0.0657409802146644,Not Listed,,,,19043,Bus Stop,60.162,24.925,0.0,0.0
,,,,Hemingway's,Affordable,"pubs, divebars, bars","Pubs, Dive Bars, Bars",60.162,24.929,6.6,0.0
,,,,,,,,60.162,24.93,2.5561569451742865,11.0
Sinebrychoffin puiston koira-aitaus,0.9792447950342688,Not Listed,,,,16033,Dog Park,60.162,24.931,0.0,0.0
Ravintola Rokka,0.3495490107332212,Affordable,Ravintola Nokka,,,13336,Scandinavian Restaurant,60.162,24.932,0.0,0.0
Ravintola Kiltakellari,0.9749288762446656,Not Listed,,,,13065,Restaurant,60.162,24.932,0.0,0.0
HSL 1170 Iso Roobertinkatu,0.9582794517005044,Not Listed,,,,19043,Bus Stop,60.162,24.935,0.0,0.0
,,,,Ravintola Inari,Not Listed,restaurants,Restaurants,60.162,24.936,10.0,0.0
,,,,The Boom Room,Most Affordable,japanese,Japanese,60.162,24.937,8.6,6.0
,,,,Armenian Grill House,Not Listed,food,Food,60.162,24.939,10.0,0.0
,,,,Annapurna,Affordable,himalayan,Himalayan/Nepalese,60.162,24.94,7.6,0.0
,,,,Green Hippo Cafe,Not Listed,breakfast_brunch,Breakfast & Brunch,60.162,24.94,10.0,0.0
Fredan Murkina,0.3105117677486098,Most Affordable,,,,10000,Arts And Entertainment,60.162,24.941,0.0,0.0
